id_festival,site_internet_festival,adresse_mail_festival
2551,http://festival.lacharniere.free.fr,festival.lacharniere@free.fr
2552,https://www.jardinelectronique.com/,jb@jardinelectronique.com
3340,https://www.cinesoupe.com,contact@cinesoupe.com
3341,,lacomdelarose@gmail.com
3342,https://www.festivalducourt-lille.com,contact@rencontresaudiovisuelles.org
3503,https://lesimprevues.fr,mail@lesfunambulants.org
4205,https://www.facebook.com/strawberryfest.lille/,bainsdeminuitproductions@gmail.com
4206,,lucie.orbie@50degresnord.net
5094,https://www.fete-anim.com,contact@fete-anim.com
5260,https://eurofilmfest-lille.com/?fbclid=IwAR2b3p8ls23oU-1KJuKxBBMV59o9rV9yhRJ9bdUD_SmWmqcdkRO-j90QDmU,infos@prixdecourt.net
5609,https://utopia.lille3000.com/,dominique.lagache@lille3000.com
5778,https://lentcine.tuxfamily.org/,lentcine@riseup.net
6251,,justine@attacafa.com
6435,https://flow.lille.fr,flow@mairie-lille.fr
6624,http://www.festivalducourt-lille.com/,antoine@rencontres-audiovisuelles.org
6972,http://www.cineligue-npdc.org/7-temps_forts/9-les_ptites_toiles_demile/,contact@cineligue-hdf.org
574,http://www.het-lindeboom.org/,
34,https://fr-fr.facebook.com/pages/category/Interest/Festival-Bulles-en-Nord-Lys-lez-Lannoy-1515137362077712/,p.delgrange@laposte.net
1208,https://www.marcq-en-baroeul.org,elisabeth.monseigny@marcq-en-baroeul.fr
6637,https://jazzenord.com,t.legrand@jazzenord.com
5786,,collectif.renart@gmail.com
1225,,bougezrock@gmail.com
1283,,harpeenavesnois@gmail.com
6438,http://leguidedesfestivals.com/2019-festival-supervia-37763.html,
1491,,
24,,fmagnier@neuville-en-ferrain.fr
5804,,vmorgue@neuville-en-ferrain.fr
1639,,organisation@raismesfest.fr
5489,https://www.theatremarionnettes.com/festi-bruant,marionnettes59790@gmail.com
35,https://lillecomicsfestival.com,contact@lillecomicsfestival.com
66,https://www.laconditionpublique.com,p.coutant@laconditionpublique.com
115,https://www.facebook.com/festivalbdrbx/,hwaguet@ville-roubaix.fr
1290,https://www.crossroadsfestival.org,coordinationcrossroads@labic.fr
1644,,
1663,https://www.gymnase-cdcn.com,rp.prog@gymnase-cdcn.com
1673,https://www.gymnase-cdcn.com,rp.prog@gymnase-cdcn.com
1701,https://www.crossroadsfestival.org,kenneth.quiguer@gmail.com
2431,,courrier@ville-roubaix.fr
4609,https://caveauxpoetes.com/archives/?type=we-loft-music-festival,
125,http://www.mediatheques-porteduhainaut.fr/,smuller@mediatheque-st-amand.com
2737,https://www.saint-amand-les-eaux.fr/,adhesse@saint-amand-les-eaux.fr
1518,,reservationsbilletterie@yahoo.fr
2917,,
3402,https://www.tumetonnesproductions.com,contact@tumetonnesproductions.com
3549,,administration@lezeppelin.fr
4617,,alexis.isableu@croix-rouge.fr
1048,,contact@smitlap.fr
1137,http://bluesinathena.wixsite.com/bluesinathena/blues-in-festival/,bluesinathena@gmail.com
5507,https://santes.fr,agora@santes.fr
1684,https://legrandmix.com/fr,info@legrandmix.com
3732,,mjc.virolois@orange.fr
6293,https://tourcoing-jazz-festival.com,ysubts@tourcoing-jazz-festival.com
730,https://www.embaroquement.com,directeur@harmoniasacra.com
1053,,compagniezapoi@orange.fr
3104,,
4868,http://festival2valenciennes.fr,simonet.atmospheres@orange.fr
5522,https://www.lesestivales-festival.com/,bonjour@artcendres.com
3264,,virginie.foucault@leboulon.fr
2621,https://scenesennord.com,defrancepascal@yahoo.fr
467,,
3437,https://www.bm-wattrelos.fr/,jeffgilme@yahoo.fr
678,https://www.lefiletlaguinde.com/,lefiletlaguinde2019@gmail.com
1055,https://www.lefiletlaguinde.com/,lefiletlaguinde2019@gmail.com
4877,https://Lesbriquesrouges.fr,contact@lesbriquesrouges.fr
169,https://mdo.oise.fr,francoise.randu@oise.fr
288,http://courtmetragefrancasdejeps.magix.net/,jdeprecq.francas@orange.fr
293,https://mdo.oise.fr,isabelle.charbit@oise.fr
440,https://pianoscope.beauvais.fr/,
736,https://www.lillelanuit.com/agenda/concerts/scenes-dete-beauvais-27e/,
832,,
940,https://mediatheques.beauvaisis.fr,s.lecomte@beauvaisis.fr
1489,,laurent@comptoir-magique.com
1646,,fred@diaphane.org
2490,https://www.festivalvioloncellebeauvais.com,contact@festivaldevioloncelledebeauvais.com
5205,,
6915,https://www.cinerural60.com,contact@cinerural60.com
4946,https://celebrationdays.org,admin@celebrationdays.org
808,http://www.clec-chambly.fr/,contact@clec-chambly.fr
858,,
6386,https://www.officedelaculture.fr,officedelaculture@gmail.com
194,http://www.ohfunbak.labak.fr/,contact@labak.fr
513,,
4715,,contact@cinerural.com
5403,,
338,http://palaisenjazz.com/fr,contact@palaisenjazz.com
1266,https://www.festivaldesforets.fr,aletuppe@festivaldesforets.fr
1440,http://www.theatresdecompiegne.com/,lea.olivier@theatresdecompiegne.com
4151,,festivaldufilm@compiegne.fr
5573,https://theatresdecompiegne.com,eric.rouchaud@theatresdecompiegne.com
6396,https://www.festivaltheatraldecoye.com,president@festivaltheatraldecoye.com
28,https://www.lavilleauxlivres.com,lavilleauxlivres@orange.fr
996,http://faiencerie-theatre.com/Mosaique.html,j.checco@faiencerie-theatre.com
1060,,l.thebault@faiencerie-theatre.com
1617,https://www.image-in60.com/,olivier.magnin@laligue60.fr
4154,https://www.faiencerie-theatre.com/,c.franchet@faiencerie-theatre.com
23,http://graines-de-mots.over-blog.com,graines.de.mots.60@gmail.com
340,https://www.facebook.com/impossiblefestival2018,alain.patetta@gmail.com
2218,http://www.theatredespoissons.net,contact@theatredespoissons.net
3644,http://www.theatredespoissons.net,contact@theatredespoissons.net
6409,https://www.arthurs-day-festival.com,veronique.deleau@wanadoo.fr
1000,https://m.facebook.com/festivalderrierelesballots/?locale2=fr_FR,
32,http://www.mediatheque-margnylescompiegne.fr/,contact-mjm@mairie-margnylescompiegne.fr
1876,,diane.barrocas@imaginariumfestival.com
82,https://www.mairie-montataire.fr,ggouiffes@mairie-montataire.fr
2573,,
746,,m.emielot@cc-plateaupicard.fr
6870,https://picardieforever.org,audrey@picardieforever.org
6876,,festivaldufilmdesenlis@gmail.com
991,,m.emielot@cc-plateaupicard.fr
228,https://www.salondulivrealencon.fr/,
324,https://www.septembre-musical.com,info@septembre-musical.com
364,https://culture.orne.fr,culture@orne.fr
412,,contact.alphapodis@gmail.com
452,https://www.salondulivrealencon.fr/,
774,,
3939,https://Transtopie.fr,transtopies@gmail.com
3941,https://www.facebook.com/raffalasso61,tomrespect@hotmail.com
6905,https://legendesdenormandie.com/,info@legendesdenormandie.com
508,,
856,https://www.quaidesarts.fr,contact@quaidesarts.fr
7091,https://www.festival-artsonic.com,xavier.artsonic@gmail.com
1935,https://www.bichoiseries.com,arno@bichoiseries.com
4179,http://www.blizzartfestival.com/,dje.blizzart@gmail.com
3474,https://biches-festival.fr/,margaux.rousset@gmail.com
3484,http://www.ot-domfront.com/,info@ot-domfront.com
839,,
6032,,rafiot.keetang@gmail.com
4165,https://lesmediatheques.flers-agglo.fr/,mediatheque@flers-agglo.fr
1593,https://tftlabel.com,contact@tftlabel.com
4932,http://www.jazzenouche.com/,culture@ville-laigle.fr
352,,lesartsimprovises@orange.fr
908,https://musicalesdemortagne.fr,lesmusicales.m-p@orange.fr
724,https://www.lechampdesimpossibles.com,ollierchristine@gmail.com
1342,https://www.lechampdesimpossibles.com/expositions,
408,,saintscene@gmail.com
1721,https://l.instagram.com/?u=https%3A%2F%2Fcineenvironnement.wordpress.com%2F&e=ATN1isD5xqZwUoL8A5-rWkHjMNqwQK89dNGkf290rFC9lNQES0252obEdhRVHbcWDNac0SOVp-NuVjH0a4hWSGn7wOzwT-uJFd9qJg&s=1,cineenvironement@gmail.com
582,https://salondulivreduperche.fr,thomachery@mailo.com
735,,
4334,http://www.bagnolesdelorne.com/voir-faire/agenda/festivals-dete/les-cles-de-bagnoles,
6543,http://www.lesandainries.fr/#,
1522,https://www.festival-tiotloupiot.com,jeunepublic@droitdecite.com
1700,https://www.festival-lesenchanteurs.com/,manon.defrancq@orange.fr
96,http://www.imaginartois.fr,contact@imaginartois.fr
971,,secretariatgeneral@labarcarolle.org
79,https://www.biennaleappeldair.fr/,appeldair5.mem@gmail.com
1172,https://www.musiqueenrouelibre.com,musiqueenrouelibre@orange.fr
1452,https://www.arras.fr/fr/annuaire/musikampus,musikampus@gmail.com
1488,https://www.didouda.net/,contact@didouda.net
1514,https://www.coleresdupresent.com/,coleresdupresent@free.fr
1523,https://www.didouda.net,contact@didouda.net
1631,https://www.arras.fr/,
1722,https://www.coleresdupresent.com,coleresdupresent@free.fr
4123,https://www.arrasfilmfestival.com,eric.plan-sequence@orange.fr
6362,https://www.biennaleappeldair.fr/,appeldair5.mem@gmail.com
6549,https://www.kdiffusion.com,coord.kdiffusion@gmail.com
587,https://escalesdeslettres.com,escalesdeslettres@wanadoo.fr
2495,,
4311,https://www.theatre-bethune.fr,s.duquenne@ville-bethune.fr
6744,https://www.bethunebruay.fr/fr/petitsbonheurs,
27,https://www.maisondelapoesiehdf.fr,mapoesie.npdc@wanadoo.fr
104,,sdlfmo@gmail.com
566,,info@bdsaintebeuve.fr
780,https://lequadrant.boulogne-sur-mer.fr,marie-france.rouxel@ville-boulogne-sur-mer.fr
934,https://www.poulpaphone.com/,poulpaphone@agglo-boulonnais.fr
1115,,info@bdsaintebeuve.fr
1974,,
4880,,festivalcotedopale@orange.fr
6926,https://www.intramurock.com,contact@intramurock.com
3293,https://rockinbourlon.com,rockinbourlon@gmail.com
706,,
481,https://www.calais-cotedopale.com/12eme-edition-du-beautiful-swamp-blues-festival/,ccgp-calais@mairie-calais.fr
3464,https://www.pevelecarembault.fr/loisirs/agenda/ladaniva-live-entre-les-livres-landas,camille@dynamo-asso.fr
3616,http://lechannel.fr/fr/evenement/feux-dhiver/,
5041,,contact@ncfprod.com
5560,https://www.facebook.com/calaisville/,
1425,,
1753,,festival.leseclectiques@gmail.com
7093,http://www.zikenville.fr/,
4182,,a.serniclay@orange.fr
48,https://etaples-sur-mer.fr/,communication@etaples-sur-mer.net
3155,https://www.etaples-sur-mer.fr,dominique.gosselin62@gmail.com
4052,https://www.rockenstock.fr,thierry@rockenstock.fr
5586,,cielarretcreation@gmail.com
1455,https://www.ronny-coutteure.fr,
3993,,
5243,https://www.destinationcotedopale.com/agenda/graffiti-jam/,
6792,,grenfest@live.fr
76,https://polarlens.fr,adufrenne@mairie-lens.fr
298,https://www.culturecommune.fr,f.francois@culturecommune.fr
419,https://droitdecite.com/,manon.defrancq@droitdecite.com
1529,https://www.louvrelens.fr/muse-piano-2021/,
6970,http://guide-festivals.eu/2012-bucolicques-14334.html,bucolicquesfestival@gmail.com
1076,,info@lievin.fr
1475,https://www.foyersruraux5962.fr,tony.havart@orange.fr
4764,https://www.culturecommune.fr,f.francois@culturecommune.fr
1430,,helene.aubert@lesmalinsplaisirs.com
1456,,hardelot.festival@gmail.com
523,,contact@chezoimfest.fr
6462,,
317,https://9-9bis.com/,info@9-9bis.com
1531,https://www.tyrantfest.com/,infos@naonoise.fr
1760,https://9-9bis.com/agenda/fugues-sonores/,9-9bis@agglo-henincarvin.fr
5658,https://www.utopitreries.fr,lanotebleue@live.com
823,,lesceaudutremplin@yahoo.fr
1067,,adm.artistique@labarcarolle.org
1479,http://www.musica-nigella.fr/l,ensemblemusicanigella@gmail.com
72,https://www.letouquet.com,malorie.b@letouquet.com
3177,http://lespianosfolies.com/,pianosfolies@letouquet.com
4038,https://www.touquetmusicbeach.com,franceleduc@orange.fr
4760,"http://www.opalenews.com/agenda/evenement-les-nuits-baroques-24544#:~:text=Le%20festival%20vous%20offre%20un,les%20artistes%20ne%20choisissent%20pas%20!",marie.leclercq@lesmalinsplaisirs.com
22,https://www.ville-wimereux.fr,culture@mairie-wimereux.fr
88,,bibliotheque.wimereux@orange.fr
4114,https://www.festival-ambert.fr,contact@festival-ambert.fr
4479,https://festival-ambert.fr/,contact@festival-ambert.fr
5540,http://www.fourme-ambert.com/fr/les-fourmofolies-2019-le-festival-de-musique-gourmande/,
2022,,secretariat@mairiedebesse.fr
3959,,
5378,,annette.guillaumin@sfr.fr
5642,,
6553,,corinne2lambert@gmail.com
1670,https://pleinlabobine.com,info@pleinlabobine.com
2795,,
3019,http://leguidedesfestivals.com/2020-larsenik-festival-38812.html,
806,https://Lagrangedejacques.fr,association.gdj@gmail.com
3129,,
6383,,herve.lamouroux.semaphore@gmail.com
1184,,sachadumasdelage@lecendre.fr
6200,http://www.concertsdevollore.fr/,contact@concertsdevollore.fr
1602,,
6934,,volcadiva@wanadoo.fr
1542,,accueil-champeix@wanadoo.fr
6205,http://lagrattea2pattes.blogspot.fr/,dubotnicolas@wanadoo.fr
350,https://lesrencontresmarcrobine.fr/,onconnaitlachanson@orange.fr
1468,,
3472,https://www.jazz-aux-sources.com,jazzauxsources@gmail.com
53,https://videoformes.com,videoformes@videoformes.com
1034,https://www.lesartsenbalade.fr,coordinationartsenbalade@gmail.com
1151,https://auvergnerhonealpes-livre-lecture.org/annuaires/manifestations/2048,
1177,https://auvergnerhonealpes-livre-lecture.org/articles/fete-du-livre-de-theatre-d-hypolipo-clermont-ferrand,
1384,,contact@theatredupelican.fr
1439,https://www.jazzentete.com/,contact@jazzentete.com
1569,https://litteratureaucentre.net/,lacdauvergne@gmail.com
1571,https://tracesdevies.org,coordination@tracesdevies.org
1615,https://lasemainedelapoesie.fr/,semainedelapoesie@gmail.com
1616,,transurbaines.direction@gmail.com
1761,https://www.transurbaines.com,transurbaines.direction@gmail.com
1839,,festhippocampus@gmail.com
2042,,reservation@corumsaintjean.fr
2043,https://www.leevoirien.fr,asso@leevoirien.fr
2044,,contact@ville-clermont-ferrand.fr
2353,,
2354,,pam.monier@bbox.fr
2821,https://www.europavox.com,francois@europavox.com
3630,https://www.clermontauvergnetourisme.com/magazine/patrimoine-culture/contre-plongees/,
3631,,
4331,https://www.art-air.org,contact@art-air.org
4332,https://leszicophonies.fr/fr,
4716,https://www.festivalphoto-nicephore.com/,anneeleonoregagnon@outlook.fr
5052,https://clermont-filmfest.org,s.momesso@clermont-filmfest.org
5053,https://rendezvous-carnetdevoyage.com,claire.desseauve@ifav.fr
5054,https://www.mc2grenoble.fr/spectacle/traces/,estelle.bourdier@orange.fr
5221,http://musiquesdemesurees.net/,musiquesdemesurees@yahoo.fr
5404,,info@association-ecrits.fr
5570,https://www.clermontauvergnetourisme.com/fiches/la-cooperative-de-mai-chicago-blues-festival/,
5860,https://www.electricpalace.fr,stephane.calipel@udamail.fr
6575,https://www.orchestresostenuto.com,marieclaire.kondo@gmail.com
7162,,fetemontf@montferrandmedieval.org
861,http://www.ecolesaintgermainlherm.fr/article-petit-salon-du-livre-de-condat-les-montboissier-77994528.html,
627,,l.montanier@cournon-auvergne.fr
5223,,contact@soireesdechazeron.com
687,https://www.musicales-du-pays-des-couzes.fr,fratourni@gmail.com
4176,,pierre.terrias@sfr.fr
4360,https://festival-issoire.fr,secretariat@festival-issoire.fr
6599,,contact@onecountryonefilm.com
3811,http://leguidedesfestivals.com/2010-drole-deuchansons-6344.html,
1605,https://www.bdlezoux.fr/,info@bdlezoux.fr
1742,,fonjep@gmail.com
459,https://www.sancy-snowjazz.com/,casancysnowjazz@outlook.com
1185,https://www.horizons-sancy.com/,i.dacostaguedes@sancy.com
2691,http://meeting-musical-des-monts-dore.fr/,mireille.jobert.amdd@gmail.com
3828,,
2104,https://www.lahautsijysuis.fr,patrick.villaescusa@gmail.com
6466,,
2105,https://lesnueesardentes.uca.fr/,fanny.sorbadere@uca.fr
3854,,fetesmusicales.chateaudepionsat@yahoo.fr
634,,artistiquebachencombrailles@gmail.com
3863,,lesabattoirsriom@gmail.com
5488,https://www.piano-a-riom.com,infos@piano-a-riom.fr
4468,https://loreilledumonde.wordpress.com/,
1047,http://www.livre-royat-chamalieres.com/,
3400,https://couzes.onlc.eu/,fratourni@gmail.com
5144,,mairie@royat.fr
1398,,sansaveu@la-saillante.fr
7031,https://www.ambertlivradoisforez.fr/,culture@ambertlivradoisforez.fr
5832,https://cie-joliemome.org/?p=951,courrier@cie-joliemome.org
5662,,festivaltousenbd@gmail.com
6314,https://brayauds.fr/les-volcaniques/,estelle.bourdier@orange.fr
4615,,assoaspal@orange.fr
5846,,contact@lalicorneinfo.fr
3406,,adacl.pij@wanadoo.fr
3555,https://comboros.com/,estelle.bourdier@orange.fr
3556,https://www.accombrailles.fr,moguelet.didier@orange.fr
873,,
770,https://www.saintnectairevalleevertefestival.com,snvvfestival@gmail.com
2304,https://www.lesjoursdelumiere.com,nicbout@orange.fr
580,https://festivaldutrac.wixsite.com/festivaldutrac,festivaldutrac@gmail.com
1224,https://bibsaux.wordpress.com/dedicasaux/,
59,,
4848,,
2758,,christophe.vergnol@wanadoo.fr
3728,,lesrencontresarioso@gmail.com
4094,,evece@thiers.fr
5176,,lesrencontresarioso@gmail.com
167,https://www.voix-romane.com/,
2156,https://www.lamontagne.fr/vic-le-comte-63270/actualites/le-festival-tuscania-resonne-avec-succes_12590847/,
3436,https://www.ville-volvic.fr,culture@ville-volvic.fr
1349,https://surf-film.com/#infos,bdprod40@gmail.com
2628,http://www.anglet.fr/,contact@anglet.fr
3112,https://lalittorale.anglet.fr/presentation/,
3597,http://www.anglet.fr/,contact@anglet.fr
4299,,contact@arcad64.fr
5928,http://www.anglet.fr/,contact@anglet.fr
3446,http://www.biarritzpianofestival.com/,contact@musiquesenscene.com
2009,http://festivarts.fr/,
3954,,xarneguna@gmail.com
5710,https://www.kultura-paysbasque.fr/,culture@communaute-paysbasque.fr
3282,http://www.facebook.com/centroculturalespanol.bayonne/,centreespagnolbayonne@gmail.com
3455,,contact@scenenationale.fr
3957,https://www.facebook.com/petitbouquinville/,contact@libreplume.fr
4128,,axiari@numericable.fr
4683,,info@dantzahirian.com
6741,https://atalante-cinema.org,atalante@wanadoo.fr
6916,,info@festival-phoniesbergeres.fr
2178,http://www.festivaldebiarritz.com/,stephanie.loustau@festivaldebiarritz.com
2179,http://www.biarritz-evenement.fr/,contact@biarritz-evenement.fr
2335,http://biarritz-culture.com/,biarritz-culture@wanadoo.fr
2496,https://www.fipadoc.com/,contact@fipadoc.com
2793,http://ville.biarritz.fr/,mairie@biarritz.fr
3960,,festilasai@hotmail.com
4686,http://www.biarritz-evenement.fr/,contact@biarritz-evenement.fr
5377,http://www.biarritz-evenement.fr/,contact@biarritz-evenement.fr
6369,http://linvitationauxvoyages.fr,linvitationauxvoyages@gmail.com
6745,http://letempsdaimer.com/,ccn@malandainballet.com
6919,https://www.coloramafestival.fr/,
3126,http://acces-s.org/,communication@acces-s.org
4687,http://www.ampli.asso.fr,contact@ampli.asso.fr
3127,https://frissonsborderes.wixsite.com/salondulivrefrissons,frissons.borderes@gmail.com
2340,http://www.pyrenefestival.fr/,contact@pyrenefestival.fr
5561,http://www.ehz-festibala.eu/,ehz@ehz.eus
5066,http://www.gauargi.fr/wordpress/,festival.gauargi@gmail.com
3073,,mixeletxekopar@wanadoo.fr
2364,http://www.facebook.com/FestivalClassicAGuethary/,classicaguethary@gmail.com
2224,https://www.hendaye-culture.fr/fr/festival/mai-du-theatre/,mairiehendaye@hendaye.com
3325,,mairiehendaye@hendaye.com
3654,,
5074,http://www.irunhondarribiahendaye.com/bidasoafolk,
5075,https://www.hendaye-culture.fr/fr/festival/solo-en-scene/,mairiehendaye@hendaye.com
5242,http://www.ipkprod.org/,ipk.contact@gmail.com
2225,https://www.errobikofestibala.fr/,axiari@numericable.fr
